,TIGER 200,TIGER 200 IT,TIGER 200 건설,TIGER 200 경기소비재,TIGER 200 금융,TIGER 200 산업재,TIGER 200 생활소비재,TIGER 200 에너지화학,TIGER 200 중공업,TIGER 200 철강소재,TIGER 200 헬스케어,TIGER 200IT레버리지,TIGER 200TR,TIGER 200동일가중,TIGER 200선물레버리지,TIGER 200선물인버스2X,TIGER 200에너지화학레버리지,TIGER 200커뮤니케이션서비스,TIGER 200커버드콜5%OTM,TIGER 200커버드콜ATM,TIGER 2차전지테마,TIGER KRX300,TIGER KTOP30,TIGER K게임,TIGER LG그룹+펀더멘털,TIGER MSCI KOREA ESG리더스,TIGER MSCI KOREA ESG유니버설,TIGER MSCI Korea TR,TIGER S&P글로벌인프라(합성),TIGER S&P글로벌헬스케어(합성),TIGER TOP10,TIGER 경기방어,TIGER 경기방어채권혼합,TIGER 골드선물(H),TIGER 구리실물,TIGER 국채3년,TIGER 글로벌4차산업혁신기술(합성 H),TIGER 글로벌자원생산기업(합성 H),TIGER 금속선물(H),TIGER 금은선물(H),TIGER 농산물선물Enhanced(H),TIGER 단기선진하이일드(합성 H),TIGER 단기채권액티브,TIGER 단기통안채,TIGER 라틴35,TIGER 레버리지,TIGER 로우볼,TIGER 리츠부동산인프라,TIGER 모멘텀,TIGER 미국MSCI리츠(합성 H),TIGER 미국S&P500레버리지(합성 H),TIGER 미국S&P500선물(H),TIGER 미국S&P500선물인버스(H),TIGER 미국나스닥100,TIGER 미국나스닥바이오,TIGER 미국다우존스30,TIGER 미국달러단기채권액티브,TIGER 미국달러선물레버리지,TIGER 미국달러선물인버스2X,TIGER 미국채10년선물,TIGER 미디어컨텐츠,TIGER 반도체,TIGER 방송통신,TIGER 배당성장,TIGER 삼성그룹펀더멘털,TIGER 소프트웨어,TIGER 여행레저,TIGER 우량가치,TIGER 우선주,TIGER 원유선물Enhanced(H),TIGER 원유선물인버스(H),TIGER 유로스탁스50(합성 H),TIGER 유로스탁스레버리지(합성 H),TIGER 유로스탁스배당30,TIGER 은행,TIGER 의료기기,TIGER 이머징마켓MSCI레버리지(합성 H),TIGER 인도니프티50레버리지(합성),TIGER 인버스,TIGER 일본TOPIX(합성 H),TIGER 일본니케이225,TIGER 일본엔선물,TIGER 중국소비테마,TIGER 중장기국채,TIGER 증권,TIGER 지주회사,TIGER 차이나CSI300,TIGER 차이나CSI300레버리지(합성),TIGER 차이나CSI300인버스(합성),TIGER 차이나HSCEI,TIGER 차이나항셍25,TIGER 코스닥150,TIGER 코스닥150 레버리지,TIGER 코스닥150IT,TIGER 코스닥150바이오테크,TIGER 코스닥150선물인버스,TIGER 코스피,TIGER 코스피고배당,TIGER 코스피대형주,TIGER 코스피중형주,TIGER 헬스케어,TIGER 현대차그룹+펀더멘털,TIGER 화장품
479,39800.68,36689.23,3083.72,17156.89,7024.93,6091.75,9986.86,19255.6,3177.08,8742.3,22669.98,59648.55,21272.58,12289.93,18071.14,2252.58,19061.49,31457.57,14908.22,11134.44,23613.46,18477.57,10656.93,17995.21,10545.33,11195.31,12013.44,16073.28,10968.04,18155.18,13730.3,10784.29,9560.03,12868.48,10468.88,109416.94,19377.04,13801.83,7049.73,9383.9,6713.99,12542.92,50219.04,100442.01,3347.33,22749.89,11976.75,5977.5,24417.85,16006.96,36970.94,54859.16,3552.9,85992.46,20323.74,21357.17,10052.05,10005.54,8934.89,11971.56,9649.02,38491.05,9403.88,18898.91,11728.17,17508.57,4817.14,11791.56,13515.76,3387.86,5392.27,14565.49,10705.79,12790.43,7917.27,19162.46,12807.6,23826.34,4440.78,16410.01,17555.86,10192.37,7841.74,52071.8,4744.63,10986.81,12106.8,32748.02,7262.5,10657.83,15341.11,15295.92,17263.67,17896.75,11054.55,4239.83,30572.67,15246.36,14651.31,16633.59,37408.12,24147.04,2865.22
480,40185.88,36981.64,3092.23,17305.49,7019.04,6178.11,10093.52,19345.83,3215.44,8795.16,22967.41,60543.68,21469.54,12434.26,18175.34,2239.06,19106.01,31940.51,15033.05,11146.36,23811.45,18667.8,10745.23,18591.31,10568.28,11301.45,12119.61,16218.58,10975.14,18309.11,13879.36,10908.45,9599.44,12874.56,10400.04,109511.37,19509.07,13835.67,7062.23,9382.91,6724.4,12537.84,50220.8,100445.18,3371.32,23013.3,12057.0,5952.89,24610.78,16152.25,37169.98,55025.11,3542.22,86258.9,20535.74,21353.46,10041.02,9990.7,8951.96,11940.15,9824.51,38677.74,9479.13,19029.62,11792.31,17764.09,4931.73,11898.29,13516.35,3408.78,5357.76,14436.65,10492.8,12780.27,7882.23,19456.47,12917.99,24538.16,4427.4,16520.35,17771.12,10171.99,7970.44,52091.83,4774.88,11096.21,12298.85,33797.48,7151.01,10637.66,15382.88,15584.48,17879.32,17983.35,11357.93,4169.62,30854.88,15377.14,14789.31,16821.26,38114.75,24209.99,2905.47
481,39872.39,36722.86,3081.86,17342.34,6991.73,6162.73,10081.07,19389.7,3222.67,8787.69,22813.78,59178.91,21301.08,12382.04,17923.09,2271.05,19213.87,31852.3,14928.87,11089.97,23316.06,18500.75,10694.26,18381.58,10652.42,11265.65,12024.67,16090.09,10961.06,18439.1,13717.4,10852.89,9578.98,12811.46,10440.01,109417.6,19345.04,13732.85,7014.41,9323.03,6708.33,12526.01,50226.29,100451.34,3333.18,22669.73,12018.53,5947.06,24550.58,15922.07,36637.92,54660.08,3566.85,85468.48,20196.36,21480.97,10097.83,10088.68,8860.54,12023.96,9714.36,38024.18,9414.63,18973.07,11815.53,17654.71,4882.28,11834.35,13513.86,3347.04,5468.15,14339.74,10356.14,12762.74,7848.14,19314.52,12999.54,24837.72,4460.09,16420.83,17803.59,10239.17,7899.14,52011.9,4753.76,11053.41,12553.74,35060.48,7005.23,10862.06,15683.77,15248.75,17199.54,17559.85,11192.19,4237.42,30654.66,15374.1,14689.65,16752.83,37695.49,24404.48,2882.43
482,39802.73,36904.21,3073.92,17409.75,6999.4,6176.88,10037.27,19342.16,3213.77,8768.34,22429.51,60344.07,21269.01,12352.24,17993.57,2261.55,19151.67,31445.75,14910.22,11078.34,23075.74,18453.0,10662.47,17797.32,10775.01,11238.3,11997.97,16067.14,10963.96,18462.39,13669.06,10756.61,9557.55,12869.89,10396.98,109490.27,19382.45,13756.69,6982.02,9370.65,6722.23,12527.09,50230.71,100455.87,3344.98,22689.01,12018.38,5972.34,24606.09,15931.58,37357.73,55177.64,3533.34,86383.38,19943.63,21602.47,10095.65,10094.36,8856.03,12021.55,9554.0,38337.95,9460.21,18945.74,11761.44,17357.06,4815.71,11817.98,13565.44,3377.77,5405.54,14320.32,10325.53,12742.42,7854.33,19534.45,12855.91,24830.26,4450.66,16299.99,17614.94,10233.35,7848.63,52091.26,4796.57,10992.4,12462.62,34712.62,7044.14,10762.89,15550.67,15092.79,16875.44,17603.3,11066.35,4272.6,30569.0,15383.06,14655.76,16685.61,37105.4,24543.2,2859.74
483,39617.5,36155.83,3053.74,17328.88,6990.82,6161.71,10096.77,19002.82,3186.58,8757.29,22679.34,57715.91,21165.16,12285.86,17697.86,2300.48,18440.33,31288.14,14840.42,11042.84,22712.66,18371.96,10587.07,17699.79,10492.19,11102.96,11941.12,16006.91,10934.77,18599.19,13572.76,10832.88,9576.54,12896.58,10370.67,109483.81,19230.32,13609.72,7005.86,9393.4,6674.39,12529.4,50232.9,100459.09,3299.26,22380.99,12024.76,5967.47,24486.52,16073.17,36660.23,54663.47,3565.37,85212.49,20222.43,21444.71,10109.66,10106.5,8846.32,12083.64,9531.93,38164.12,9420.65,18922.22,11707.26,17197.81,4765.37,11773.49,13480.45,3361.05,5441.25,14256.01,10233.78,12716.55,7852.13,19401.66,12629.21,24422.13,4488.9,16329.67,17760.08,10245.31,7793.31,52079.99,4788.32,10913.64,12544.18,35101.71,6990.59,10745.25,15544.52,15065.58,16762.46,17468.21,11176.91,4295.33,30430.9,15335.53,14603.97,16610.63,37495.65,24465.81,2849.97
484,39642.37,36483.63,3036.69,17180.34,6996.67,6090.3,10111.46,18772.29,3182.24,8730.25,22871.65,58539.35,21181.03,12256.28,17726.4,2296.55,17970.62,30988.29,14846.97,11045.54,22624.73,18391.52,10573.1,17525.41,10569.83,11117.33,11946.29,16028.42,10923.86,18519.24,13589.5,10871.61,9587.63,12782.6,10365.81,109470.67,19053.11,13593.71,6956.17,9301.35,6707.36,12517.97,50235.95,100461.99,3292.65,22415.6,12001.52,5980.74,24330.85,15872.76,36112.74,54300.54,3589.99,84523.44,20260.75,21431.07,10133.61,10175.48,8782.56,12096.12,9447.64,38405.9,9386.52,18915.87,11735.35,17025.02,4749.8,11729.03,13473.58,3334.54,5487.39,14140.73,10053.82,12747.48,7856.14,19663.68,12483.07,24255.54,4484.73,16281.34,17654.13,10261.91,7809.26,52090.48,4802.33,10938.06,12485.85,34788.17,7023.44,10598.1,15354.81,15158.7,17055.55,17555.43,11308.73,4246.21,30445.43,15342.78,14623.82,16595.15,37867.61,24285.19,2880.67
485,39845.07,36662.52,3046.1,17286.66,7006.62,6153.67,10038.47,19118.48,3174.74,8757.74,23098.22,59042.54,21289.83,12298.18,17963.81,2265.55,18646.37,31262.5,14924.58,11101.87,22920.42,18484.85,10648.6,17808.25,10614.61,11170.91,12003.69,16107.02,10969.11,18809.63,13650.11,10936.91,9613.3,12739.6,10176.19,109611.04,19289.61,13531.65,6854.47,9267.9,6623.07,12521.43,50240.06,100466.34,3307.01,22686.08,12044.97,5981.65,24420.33,16107.97,37309.4,55156.76,3533.96,86389.46,20655.09,21636.87,10120.94,10139.03,8813.11,12063.07,9519.95,38786.22,9466.04,18987.2,11768.12,17149.52,4712.47,11753.14,13502.87,3340.36,5464.8,14208.57,10157.72,12811.42,7869.2,19879.22,12345.72,23841.28,4454.9,16374.66,17575.2,10197.01,7824.55,52174.87,4799.81,11025.28,12365.26,34131.59,7094.74,10491.51,15187.84,15229.12,17221.37,17719.11,11273.23,4225.55,30618.32,15404.63,14721.62,16625.15,38060.06,24492.43,2855.23
486,39972.68,36388.69,3086.71,17274.69,7162.28,6256.04,10106.2,19198.4,3214.29,8945.97,23321.63,58218.43,21356.79,12409.05,18013.27,2260.06,18769.95,31272.27,14971.1,11133.61,22742.39,18521.84,10667.99,17995.65,10620.54,11154.78,12015.43,16134.88,11010.65,18941.83,13586.41,11051.05,9644.73,12969.3,10364.66,109638.19,19202.79,13775.96,7028.39,9450.31,6683.73,12534.21,50244.73,100473.9,3355.44,22782.89,12226.49,5996.68,24727.88,16062.9,36611.06,54652.69,3563.83,83934.25,20397.58,21564.71,10097.21,10102.68,8843.77,12087.59,9454.61,38234.71,9591.23,19191.98,11825.85,16970.56,4740.99,11946.3,13465.91,3401.14,5368.03,14312.16,10319.3,12912.76,8044.35,19638.12,12492.97,23868.82,4449.62,16606.52,18008.8,10241.55,7844.78,52164.43,4872.98,11093.38,12393.7,34289.54,7072.19,10477.33,15154.61,15033.9,16769.33,17452.51,11100.62,4279.73,30735.28,15648.87,14772.98,16767.65,37872.66,24625.65,2847.19
487,39213.53,35707.8,3038.95,16940.65,7032.36,6112.02,9944.56,18577.24,3137.33,8718.94,23127.35,56255.87,20951.17,12193.74,17343.85,2344.54,17585.66,30558.61,14693.34,10959.68,22208.7,18197.02,10407.43,17942.61,10338.61,10869.23,11777.65,15842.18,11032.99,18936.37,13265.68,10926.41,9618.22,13011.26,10453.0,109751.01,19128.89,13661.81,7085.28,9474.78,6689.99,12523.03,50246.95,100476.51,3376.37,21926.62,12078.15,6027.06,24276.36,16045.35,35776.85,54078.28,3601.34,84266.22,21092.89,21424.58,10182.39,10268.53,8696.78,12199.2,9255.83,37823.13,9486.47,18938.29,11575.88,16618.63,4620.75,11743.7,13241.4,3335.42,5479.2,14172.97,10091.31,12889.74,7888.08,19762.51,12340.35,23520.17,4533.0,16377.12,17852.02,10337.11,7679.96,52298.28,4813.56,10902.96,12279.8,33620.59,7136.08,10397.95,15059.14,14976.12,16626.38,17233.66,11129.87,4300.16,30178.79,15484.56,14491.44,16565.26,37682.78,24009.48,2772.76
488,39471.74,36286.86,3031.87,16986.35,7059.46,6158.8,9950.42,18390.95,3128.64,8731.11,22695.62,58247.2,21089.81,12211.0,17603.38,2309.32,17230.67,30792.39,14792.65,11028.13,22154.91,18311.87,10435.77,18414.78,10395.84,10938.58,11861.12,15954.24,10988.1,18815.59,13371.4,10877.55,9609.64,12939.56,10378.24,109783.04,18811.76,13451.51,7004.64,9417.08,6671.2,12512.14,50249.31,100479.09,3274.66,22235.87,12119.12,6004.61,24391.23,15908.28,35065.78,53469.24,3641.25,83518.44,20943.0,21200.38,10199.54,10300.66,8669.96,12213.98,9404.72,38919.47,9546.96,18966.82,11661.39,16805.66,4666.17,11789.64,13284.24,3240.44,5628.1,14011.33,9886.93,12769.63,7910.06,19404.88,11840.71,22783.62,4499.2,16019.01,17426.21,10317.58,7668.47,52297.21,4843.83,10874.93,12126.7,32883.43,7229.9,10201.11,14784.91,15064.73,16848.95,17602.79,10888.73,4269.76,30302.1,15523.14,14567.49,16579.82,37075.14,24051.13,2768.51
489,39684.78,36574.91,3010.69,17210.68,7056.07,6167.96,9921.27,18162.6,3090.75,8754.67,22338.22,58694.83,21203.65,12221.37,17794.05,2284.02,17010.97,30963.34,14871.72,11086.68,21992.25,18404.44,10457.73,18831.17,10362.35,10937.03,11917.67,16041.0,11082.03,18935.06,13436.98,10779.82,9577.16,12901.24,10495.22,109701.79,19256.6,13728.06,7136.41,9403.34,6764.1,12540.23,50250.05,100481.17,3311.09,22477.18,12125.91,6010.78,24419.0,16125.15,36271.94,54447.79,3575.37,85362.6,21041.07,21522.1,10191.74,10291.7,8679.27,12153.92,9506.77,39149.67,9602.62,19012.65,11702.77,16863.3,4785.85,11804.55,13299.59,3353.5,5424.99,14239.56,10195.17,12923.86,7899.38,19351.31,12144.11,23195.12,4475.08,16255.56,17734.84,10287.22,7714.58,52198.26,4842.4,10822.1,12194.22,33244.87,7181.6,10312.02,14974.24,15088.96,16852.14,17627.21,10845.87,4275.66,30398.5,15550.69,14615.83,16620.26,36657.02,24250.28,2771.13
490,39892.54,37167.44,2998.43,17345.41,7054.55,6171.63,9943.73,18348.25,3092.59,8829.3,22310.22,60381.61,21314.9,12248.71,17972.08,2261.37,17143.57,30827.76,14946.9,11137.08,22315.72,18492.74,10530.73,18701.47,10550.57,11011.27,11976.21,16131.84,11128.85,19094.51,13499.55,10794.88,9569.91,12999.97,10570.18,109550.31,19382.01,13873.53,7254.4,9482.17,6864.77,12560.17,50250.4,100483.41,3340.26,22706.89,12161.31,6021.69,24524.04,16272.2,37016.44,54977.47,3539.99,86095.17,20914.11,21605.46,10156.09,10213.19,8741.63,12124.46,9499.42,39917.32,9618.64,19116.47,11776.93,16779.92,4727.16,11819.17,13430.2,3427.19,5309.01,14376.76,10401.85,12991.95,7900.99,18928.16,12266.87,23663.87,4452.03,16244.77,17684.89,10240.2,7731.94,52048.08,4823.67,10749.83,12157.44,33048.37,7203.71,10347.91,15027.17,15121.04,17010.85,18075.09,10736.16,4243.93,30537.73,15497.31,14697.52,16621.86,36427.24,24469.25,2786.28
491,40129.87,37429.84,3012.12,17724.51,7062.1,6168.1,9935.18,18445.21,3097.68,8839.43,22126.58,61961.87,21443.66,12330.78,18274.08,2222.71,17318.1,30965.5,15039.16,11192.3,22470.91,18591.01,10607.76,18768.2,10533.4,11080.99,12045.74,16229.04,11176.03,19137.34,13606.21,10752.56,9563.82,13062.85,10544.72,109612.91,19554.59,13971.69,7275.33,9525.94,6886.85,12574.73,50256.66,100491.33,3341.75,23041.66,12187.28,6016.26,24663.22,16240.81,37471.5,55318.74,3517.38,86673.64,21066.09,21699.49,10144.71,10195.3,8763.0,12093.42,9726.54,39821.05,9650.28,19156.37,11880.86,16947.83,4768.27,11845.62,13563.87,3474.28,5235.76,14541.43,10636.83,13057.16,7893.27,18828.9,12443.49,23983.12,4414.36,16400.64,17786.82,10214.86,7771.45,52078.12,4856.51,10777.58,12239.75,33437.34,7158.04,10348.92,15066.18,15132.94,16998.14,18097.92,10697.03,4251.27,30683.14,15567.13,14772.59,16728.23,36243.81,24891.11,2792.49
492,39938.49,37163.64,2970.89,17641.81,7022.65,6114.37,9944.75,18445.59,3075.25,8789.24,22277.06,60829.19,21339.6,12314.34,18038.51,2252.63,17166.34,30725.09,14969.62,11151.82,22247.21,18522.13,10587.98,18668.05,10554.32,11027.76,11988.03,16155.61,11185.19,19138.57,13516.28,10787.03,9577.62,13062.64,10523.85,109668.66,19581.29,13980.83,7263.1,9524.98,6888.03,12576.21,50258.67,100493.93,3342.26,22774.59,12180.5,6019.13,24514.69,16240.14,37467.27,55317.51,3517.32,86689.63,21069.43,21702.84,10147.28,10206.88,8753.76,12098.04,9588.21,39662.35,9608.25,19196.03,11831.16,16883.93,4730.53,11830.56,13565.93,3475.54,5235.59,14516.81,10575.47,13066.3,7818.08,19099.9,12457.29,23842.53,4444.15,16377.35,17770.17,10213.95,7814.45,52100.13,4837.22,10802.4,12177.71,33087.32,7200.18,10346.27,15078.88,15296.24,17447.42,18122.97,10999.29,4184.26,30552.36,15568.97,14702.77,16696.49,36839.21,24720.86,2795.51
493,40199.11,37523.65,2978.09,17732.57,7065.8,6106.42,10059.39,18589.34,3098.9,8796.11,22496.74,61236.76,21481.26,12399.71,18380.85,2208.49,17598.52,31046.58,15063.53,11205.52,23037.86,18674.08,10657.34,19233.6,10604.4,11109.79,12065.28,16264.55,11240.82,19336.75,13629.56,10947.28,9617.56,13047.78,10569.93,109639.38,19699.69,14098.6,7262.74,9519.99,6959.84,12598.12,50260.41,100496.45,3204.53,23157.76,12273.7,6010.67,24775.45,16500.88,38512.33,56096.72,3468.79,88168.85,20794.99,21614.91,10156.43,10215.91,8741.84,12110.34,9848.88,40335.24,9613.15,19282.33,11905.97,17088.15,4793.72,11900.13,13619.27,3556.12,5109.21,14627.66,10745.72,13125.04,7855.91,19094.16,12499.51,24246.68,4400.12,16312.79,17460.92,10185.49,7886.36,51398.38,4883.93,10960.73,12108.16,33179.35,7194.95,10205.67,14772.52,15698.27,18436.56,18668.79,11165.76,4058.42,30763.8,15722.95,14794.93,16803.59,37393.48,24771.0,2818.59
494,40234.65,37842.35,3017.18,17788.03,7122.46,6274.83,10049.26,18899.74,3163.53,8880.64,22297.15,63057.42,21496.7,12506.4,18221.1,2229.15,18066.92,31000.38,15070.78,11219.59,23191.62,18682.17,10658.97,19223.95,10756.63,11206.9,12085.7,16258.23,11287.92,19305.37,13611.77,10835.95,9590.19,13053.4,10538.53,109692.52,19620.64,14127.23,7270.06,9523.57,6863.86,12606.74,50260.92,100497.73,3177.61,23051.29,12309.43,6042.81,24998.84,16550.72,38441.57,56043.33,3471.35,87647.57,20608.21,21645.37,10144.62,10204.96,8753.66,12100.34,9762.53,40209.09,9649.93,19439.94,11964.86,17074.13,4872.88,11978.81,13675.82,3576.29,5082.97,14694.61,10859.98,13165.51,7961.97,19484.59,12562.1,24688.86,4421.15,16511.87,17673.35,10178.82,7926.98,51464.66,4904.41,10982.93,12181.42,33478.63,7149.94,10190.31,14728.8,15549.76,17859.11,18454.95,11125.09,4145.46,30866.27,15789.74,14814.76,17030.2,37127.86,24908.71,2826.59
495,39979.85,37916.46,2997.62,17533.18,7049.73,6241.81,9936.44,18676.48,3135.73,8766.65,22187.9,63400.43,21359.15,12411.1,18028.7,2252.43,17631.3,30768.42,14975.77,11168.31,23198.11,18578.09,10554.76,19519.07,10656.43,11158.07,12011.24,16146.67,11359.11,19417.5,13557.85,10745.1,9562.55,13022.03,10613.36,109634.92,19615.34,14136.23,7274.36,9492.02,6878.57,12602.65,50267.61,100507.74,3152.29,22788.2,12209.79,6057.44,24835.42,16673.63,38529.52,56119.51,3467.31,87818.39,20729.99,21740.82,10165.37,10257.74,8708.42,12081.73,9826.09,40889.06,9660.07,19302.34,11940.64,16941.66,4829.37,11951.91,13543.78,3603.98,5043.73,14605.05,10716.89,13182.21,7883.49,19548.39,12391.2,24755.33,4444.25,16485.27,17584.54,10164.36,7873.74,51283.11,4873.71,10919.29,12030.92,32739.6,7240.12,10083.01,14605.8,15588.71,17931.84,18688.66,11004.9,4137.19,30704.25,15717.17,14721.56,16989.24,36907.09,24544.78,2800.81
496,40111.45,37797.37,3042.34,17613.38,7082.79,6287.27,9942.08,18756.73,3155.35,8848.69,22472.12,62832.35,21429.75,12455.18,18120.26,2240.61,17785.42,30972.79,15024.99,11202.94,22802.63,18630.13,10597.56,19679.47,10717.55,11167.88,12037.11,16191.74,11428.99,19442.87,13548.96,10781.45,9558.63,13189.48,10691.23,109420.44,19565.3,14162.17,7292.5,9625.07,6738.78,12602.53,50271.41,100510.71,3222.42,22920.46,12185.1,6071.45,24832.34,16762.87,38117.87,55817.9,3486.27,87158.03,20714.72,21704.59,10190.6,10299.0,8672.27,12133.87,9998.62,41220.26,9672.22,19265.59,11907.31,17060.37,4856.47,11957.41,13501.39,3546.17,5128.75,14657.33,10790.49,13217.75,7927.38,19648.7,12646.45,25452.71,4432.92,16443.19,17531.75,10170.42,7935.41,51075.02,4852.25,10994.81,12198.62,33682.65,7115.64,10284.01,14800.76,15566.77,17941.72,18595.84,11061.69,4128.23,30817.9,15716.49,14774.69,17058.21,37199.09,24744.56,2808.21
497,40102.54,37821.02,3077.19,17628.96,7149.44,6274.24,9882.94,19089.83,3212.44,9099.62,22009.66,63017.89,21423.45,12509.98,18068.67,2247.85,18429.96,30247.34,15020.74,11207.2,22800.11,18601.46,10590.78,18932.3,10899.04,11164.27,12026.29,16183.05,11451.91,19283.24,13516.39,10649.34,9520.02,12984.36,10689.51,109354.18,19625.66,14183.87,7292.09,9469.55,6721.26,12591.75,50274.88,100513.62,3211.04,22877.26,12212.84,6022.19,25060.95,16661.72,38590.2,56142.5,3466.2,88252.5,20894.0,21895.79,10208.26,10319.34,8652.39,12056.65,9783.83,40857.48,9661.34,19394.85,11915.13,16669.1,4816.58,12068.21,13587.36,3585.66,5069.94,14778.78,10970.1,13312.23,7974.48,19654.82,12710.28,26192.32,4440.18,16442.55,17500.31,10152.78,7913.05,51056.85,4881.6,10964.05,12201.95,33703.84,7123.72,10245.75,14797.14,15340.43,17389.86,18477.37,10876.0,4196.65,30823.41,15857.07,14760.76,17215.76,36632.43,24978.72,2802.07
498,39600.8,37047.3,3066.68,17778.74,7163.61,6238.76,9764.46,19002.59,3235.49,9223.99,21374.41,60393.4,21151.08,12412.96,17567.76,2310.88,18248.33,29210.97,14829.45,11080.95,22350.67,18353.35,10494.9,18169.22,10819.71,10995.71,11871.52,15983.28,11537.9,19091.25,13339.64,10481.63,9466.55,13089.08,10709.61,109224.82,19398.32,14402.22,7360.46,9547.91,6859.44,12584.38,50277.36,100515.81,3210.66,22263.6,12224.65,6036.08,25171.11,16706.75,38515.35,56122.31,3467.45,87297.34,20441.32,22077.74,10232.68,10369.46,8611.93,12072.45,9465.99,39622.14,9710.87,19307.0,11864.69,16030.38,4746.73,12103.31,13605.65,3627.99,5008.65,14888.25,11126.38,13497.14,7965.95,19368.76,12711.34,26851.64,4502.85,16750.88,17812.32,10166.71,7829.27,50944.7,4832.55,10823.74,12170.23,33528.24,7131.88,10260.19,14800.77,14964.73,16482.95,17939.92,10675.04,4311.13,30464.4,15889.47,14589.17,17118.29,35783.28,25410.21,2762.51
499,39183.21,36380.89,3101.82,17889.73,7118.2,6138.16,9750.46,18888.79,3233.43,9409.8,20612.93,58504.11,20925.62,12286.25,17213.36,2356.66,18021.57,28105.06,14676.14,10967.41,22061.27,18116.49,10398.19,16782.28,10809.1,10836.98,11742.16,15820.72,11578.23,19006.48,13177.75,10302.22,9392.96,13154.07,10807.14,108767.62,18883.7,14403.39,7419.98,9586.39,6808.88,12567.35,50277.61,100515.79,3175.84,21804.21,12161.26,6019.4,24904.38,16348.7,37008.36,55048.81,3535.55,84876.76,19729.53,21918.34,10267.92,10452.51,8538.05,12067.0,9019.89,38783.05,9540.97,18971.16,11767.38,15255.46,4722.95,11996.56,13514.96,3659.51,4966.6,14945.97,11217.83,13551.6,7926.56,18917.65,12421.18,27386.81,4547.42,16828.72,17915.45,10201.31,7738.48,50577.54,4725.04,10643.36,12084.2,33048.43,7180.71,10080.99,14534.55,14447.79,15412.04,17475.18,10364.76,4440.6,30124.41,15713.09,14435.57,16879.01,34697.11,25771.69,2763.14
500,39647.06,36839.17,3116.89,17999.96,7159.23,6193.7,9818.79,19407.29,3248.19,9413.64,20968.92,59745.22,21177.08,12418.23,17673.57,2293.44,19041.46,28056.9,14850.42,11097.56,22220.47,18332.73,10497.8,17209.8,10997.65,10946.82,11869.35,16011.0,11482.33,18754.33,13323.3,10379.39,9417.0,12904.12,10610.2,108870.61,18741.58,14351.88,7350.3,9389.2,6780.58,12548.54,50283.71,100523.86,3205.8,22363.09,12248.69,6039.55,25261.31,16355.84,36962.51,54993.26,3539.35,84866.44,19725.16,21824.61,10271.3,10454.33,8538.1,12044.99,9158.64,39598.22,9535.85,19361.95,11900.97,15382.87,4772.35,12077.25,13632.54,3728.26,4861.44,14740.93,10910.5,13530.63,7949.8,19140.19,12357.4,26956.89,4485.42,16476.01,17395.77,10207.39,7818.96,50652.29,4796.41,10719.97,11951.56,32412.89,7258.88,10146.73,14586.53,14628.91,15803.75,17690.61,10451.78,4380.08,30475.22,15902.16,14617.52,17092.34,35044.42,25844.63,2796.32
501,39315.51,36060.0,3101.98,17559.92,7326.37,6146.09,9511.42,19270.5,3266.19,9373.21,20913.29,57108.31,20997.15,12353.69,17343.02,2337.46,18709.69,27735.72,14726.36,11008.38,21656.27,18164.45,10390.69,17024.12,10775.96,10795.6,11774.82,15876.19,11502.93,18692.05,13174.22,10265.53,9389.06,12964.06,10657.84,108887.98,18617.14,14542.5,7392.85,9435.93,6827.43,12534.65,50284.92,100525.61,3253.42,21957.59,12360.82,6004.98,25511.81,16217.25,36648.6,54764.19,3554.09,83769.44,19506.77,21779.29,10248.22,10381.43,8593.17,11993.04,9017.79,38765.08,9493.55,19318.09,11835.75,15169.32,4683.36,12120.98,13459.78,3713.33,4892.43,14679.05,10816.16,13544.82,8134.57,18919.94,12554.75,27142.75,4528.94,16458.42,17373.59,10191.93,7647.48,50619.48,4801.44,10639.32,11952.95,32359.6,7260.82,10336.88,14770.3,14336.51,15066.0,17176.53,10305.9,4498.36,30188.83,16074.4,14494.33,17024.98,34838.72,25324.63,2690.26
502,39459.59,36401.9,3054.14,17460.22,7398.75,6084.81,9472.8,19049.71,3222.14,9303.92,21177.78,58338.32,21075.64,12246.26,17482.63,2318.46,18309.6,27358.52,14780.72,11049.15,21376.11,18217.31,10422.67,16354.18,10837.12,10860.23,11847.6,15969.97,11430.07,18703.34,13361.47,10332.28,9408.76,12976.58,10641.97,108937.58,18590.06,14526.49,7389.26,9450.32,6771.2,12521.27,50285.38,100526.69,3211.97,22129.65,12341.19,6007.7,25139.58,16144.41,36531.52,54694.54,3557.49,83566.62,19633.84,21600.13,10212.56,10336.62,8634.69,11940.63,8904.77,38854.16,9419.36,19129.3,11817.07,14969.81,4636.41,12022.0,13538.9,3678.02,4933.22,14486.18,10494.96,13470.14,8275.97,18746.62,12649.78,27659.26,4510.52,16458.0,17392.97,10205.79,7597.58,50631.61,4784.32,10508.57,11959.06,32369.66,7250.82,10465.66,14981.67,14254.94,14924.91,17022.03,10403.74,4512.27,30196.11,16025.79,14548.22,16871.62,35287.77,25126.14,2653.23
