,ACE 200,ACE 200TR,ACE Fn성장소비주도주,ACE Gloabal Luxury&Hotel Index,ACE 골드선물 레버리지(합성 H),ACE 국고채3년,ACE 국채선물10년인버스,ACE 국채선물3년인버스,ACE 단기통안채,ACE 러시아MSCI(합성),ACE 레버리지,ACE 멕시코MSCI(합성),ACE 미국IT인터넷S&P(합성 H),ACE 미국WideMoat가치주,ACE 미국다우존스리츠(합성 H),ACE 밸류대형,ACE 베트남VN30(합성),ACE 삼성그룹동일가중,ACE 삼성그룹섹터가중,ACE 스마트로우볼,ACE 스마트모멘텀,ACE 스마트밸류,ACE 스마트퀄리티,ACE 스마트하이베타,ACE 싱가포르리츠,ACE 싱가포르리츠채권혼합모닝스타,ACE 아시아TOP50S&P,ACE 인도네시아MSCI(합성),ACE 인버스,ACE 일본Nikkei225(H),ACE 일본TOPIX레버리지(H),ACE 일본TOPIX인버스(합성 H),ACE 중국본토CSI300,ACE 중국본토CSI300레버리지(합성),ACE 중장기국공채액티브,ACE 코스닥(합성),ACE 코스피,ACE 필리핀MSCI(합성)
647,33316.95,20668.86,6440.48,3010.25551,15996.19,102909.13,104883.48,103274.35,100753.42,507.9,6544.34,11198.19,12621.13,19047.07,91945.61,8476.53,20593.44,15651.74,14740.21,14189.87,14209.21,12582.13,14814.28,12365.33,13409.06,9754.71,12376.87,10833.28,5747.04,18383.84,20581.38,4119.69,29040.08,4407.45,96085.68,11874.96,25775.55,13644.39
648,33430.82,20739.3,6475.99,3038.62212,16143.32,103223.4,103728.02,102917.33,100762.68,507.91,6592.0,11365.02,12979.44,19567.01,93864.31,8487.83,21010.31,15645.8,14827.32,14218.8,14244.26,12604.14,14881.29,12408.59,13395.87,9820.85,12469.47,10692.89,5725.78,19093.2,21699.34,4010.53,28902.79,4364.27,96530.29,11919.22,25830.53,13722.09
649,33244.46,20624.37,6399.12,3029.75603,15679.53,103180.49,104021.56,102991.51,100768.55,507.94,6511.42,11385.62,12947.38,19592.2,93556.88,8456.65,21070.07,15579.37,14702.01,14132.38,14162.43,12549.6,14760.31,12310.7,13385.59,9802.25,12396.54,10714.27,5763.18,19087.36,21674.87,4016.47,28937.41,4391.16,96436.79,11814.86,25658.58,13997.26
650,33131.94,20554.34,6393.7,3057.69584,15449.74,103067.95,104372.12,103118.59,100773.45,507.98,6462.01,11392.08,12659.61,19465.0,93175.19,8427.74,21307.35,15504.87,14714.01,14087.24,14145.74,12490.0,14696.29,12257.31,13406.53,9785.13,12504.82,10750.39,5787.96,19324.52,22162.15,3965.78,29360.2,4510.73,96266.61,11795.8,25570.84,13992.18
651,32940.06,20437.57,6359.94,3012.47131,15353.77,102889.23,105015.91,103317.72,100789.26,508.03,6392.21,11342.57,12747.54,19566.08,92494.6,8414.03,21408.17,15477.61,14614.66,14040.5,14054.07,12435.02,14589.7,12178.14,13482.03,9763.19,12477.58,10866.32,5816.85,19137.97,21805.72,3997.91,29165.16,4460.47,96011.42,11625.84,25415.62,14059.54
652,32533.71,20185.83,6264.87,2945.84457,15207.75,102783.71,105319.51,103452.05,100789.02,508.06,6222.42,11391.83,12367.31,19356.19,91623.06,8323.03,21510.6,15361.11,14393.11,13884.51,13917.13,12282.33,14400.36,12022.96,13508.65,9753.21,12522.07,10908.65,5898.4,19130.92,21915.51,3989.75,29175.7,4484.34,95873.18,11365.14,25109.31,14235.16
653,32123.64,19930.56,6109.19,2944.6985,14953.05,102692.17,105424.35,103582.47,100786.97,508.07,6065.08,11357.67,11991.05,18965.61,89698.78,8234.81,21428.14,15195.3,14179.1,13696.65,13802.65,12147.42,14199.3,11917.25,13431.74,9726.94,12454.19,10904.81,5972.19,19038.19,21813.58,3993.51,29340.14,4535.3,95760.35,11187.43,24832.93,13957.44
654,32237.73,20001.44,6176.07,2984.60151,15171.09,102544.48,106174.21,103743.62,100779.09,508.08,6114.92,11382.93,11875.07,18843.1,88506.06,8256.7,21420.7,15292.6,14263.89,13729.24,13904.61,12188.35,14228.18,11980.87,13282.53,9646.99,12366.74,10945.83,5945.6,18813.31,21364.15,4035.7,29132.11,4462.17,95514.87,11325.76,24953.36,13788.56
655,32618.29,20237.9,6278.79,2991.68396,15175.09,101950.47,107289.53,104420.72,100757.89,508.07,6267.77,11294.47,11975.62,18812.54,89047.99,8357.28,21458.58,15458.03,14368.09,13888.62,14061.76,12330.26,14416.01,12108.57,13179.62,9547.53,12265.35,10956.01,5867.45,18726.48,21301.52,4044.29,28513.04,4274.51,94766.96,11528.02,25258.06,13798.72
656,32644.79,20254.46,6238.34,2898.05394,15345.95,101912.64,107766.22,104505.41,100779.02,508.13,6283.85,11277.94,12306.9,19036.24,90395.36,8369.36,21630.24,15444.24,14388.62,13882.61,14094.16,12358.8,14411.01,12141.98,13117.58,9511.23,12573.34,10869.89,5857.56,18836.93,21509.17,4024.68,28611.85,4295.39,94712.17,11457.6,25295.83,13839.0
657,31883.65,19782.18,6082.94,2878.5561,14965.38,101533.06,108551.17,104952.9,100777.66,508.16,5968.38,11218.57,11838.24,18554.76,88143.72,8184.41,21893.58,15095.08,14059.75,13582.83,13791.98,12052.37,14070.85,11844.92,13328.77,9514.22,12719.46,10908.67,6014.37,18942.48,21550.75,4018.51,28772.68,4345.08,94269.72,11136.26,24745.43,14078.4
658,32201.55,19979.0,6210.03,2873.48601,14961.12,101596.3,108365.49,104849.07,100786.73,508.19,6099.18,11055.5,11690.11,18347.3,87373.81,8279.82,21590.53,15236.2,14151.5,13734.44,13859.17,12175.26,14244.17,11973.31,13175.06,9489.08,12589.8,10929.47,5944.55,18443.7,20814.92,4090.31,28551.26,4283.43,94317.46,11380.39,24991.4,14042.75
659,32546.72,20192.16,6253.89,2832.4218,14733.16,101527.27,108588.55,104948.5,100794.31,508.22,6192.81,10814.38,11621.37,18083.24,86068.44,8353.76,21483.4,15314.08,14380.13,13871.15,13979.12,12293.21,14415.63,12096.63,13107.29,9461.29,12543.34,10919.66,5914.33,18657.89,21328.89,4038.22,28342.27,4216.65,94224.89,11523.32,25203.83,13828.3
660,31750.07,19698.75,6104.77,2792.25119,14559.28,101266.48,109457.93,105264.62,100798.23,516.6,5912.83,10664.48,11604.07,18200.44,85720.32,8164.68,21804.72,14964.45,13987.51,13582.59,13610.77,11992.53,14084.46,11793.59,13115.56,9414.2,12647.63,11150.64,6036.95,18596.0,21218.88,4048.67,28700.13,4330.96,93851.82,11256.96,24630.49,13787.86
661,31539.99,19568.59,6100.31,2835.83475,14272.98,101611.02,108796.11,104904.57,100827.33,516.67,5860.81,10840.17,11483.44,18225.98,85929.19,8112.1,21954.72,14992.96,13977.24,13505.1,13527.75,11918.55,14011.35,11726.31,13175.74,9471.54,12494.91,11190.83,6052.42,18307.61,20632.13,4105.33,28604.54,4308.29,94281.15,11222.13,24566.82,13738.64
662,31491.97,19538.8,6068.19,2835.83475,14496.37,101841.92,108152.47,104645.57,100841.43,516.7,5824.54,11153.13,11366.14,18144.34,84677.65,8127.12,21990.8,15017.45,13873.13,13495.24,13514.5,11927.52,13951.8,11714.42,13184.46,9509.82,12466.69,11312.94,6081.66,18303.19,20484.5,4116.48,28483.04,4288.86,94561.23,11015.27,24510.97,13970.59
663,31545.65,19572.12,6093.09,2839.41938,14494.4,101296.1,108611.84,104829.09,100851.09,516.74,5843.12,11188.76,11367.31,18147.56,84675.56,8136.38,21972.77,15075.96,13886.0,13507.41,13541.39,11931.84,13994.37,11764.34,13248.36,9498.26,12362.95,11462.4,6069.66,18284.92,20500.53,4119.32,28414.79,4274.93,94347.75,11129.77,24571.39,13928.48
664,31060.08,19270.95,6005.05,2896.43351,14330.35,101303.91,108895.25,104834.22,100861.49,516.81,5657.8,11140.4,11242.98,18196.26,85683.06,8015.86,22138.66,14859.29,13691.3,13329.08,13300.99,11738.34,13798.96,11581.87,13358.75,9510.24,12390.28,11509.45,6169.85,18285.58,20418.88,4123.94,28824.67,4402.96,94310.7,10969.75,24230.51,14082.68
665,31156.9,19331.05,6052.38,2925.75349,14581.22,101757.23,107852.73,104430.99,100897.8,516.86,5695.18,11245.25,11598.32,18573.18,87431.31,8028.44,21625.55,14903.59,13793.86,13363.7,13309.46,11773.56,13841.26,11616.81,13346.86,9572.7,12237.66,11421.97,6147.06,18162.91,20236.17,4146.79,28805.67,4395.26,94847.17,11104.73,24310.69,13766.45
666,32108.25,19921.66,6203.52,2972.61243,14453.82,101855.86,107682.09,104257.55,100906.32,516.91,6067.91,11697.34,12226.33,19204.75,89341.27,8253.56,21587.7,15309.16,14324.4,13738.83,13659.6,12167.68,14263.92,11952.78,13656.33,9652.55,12474.24,11563.69,5935.53,18898.87,21571.94,4007.15,29095.53,4481.33,94940.46,11375.28,24976.47,14071.76
667,31522.0,19557.67,6062.58,3001.4972,14400.74,101730.59,107883.43,104425.62,100911.16,517.04,5815.59,11533.46,11558.66,18517.05,85901.69,8094.28,21790.89,15052.15,14169.17,13497.54,13455.08,11947.16,14017.23,11725.26,13715.29,9654.69,12514.69,11824.51,6072.3,18955.3,21714.05,3994.22,29410.55,4576.24,94805.43,11177.34,24587.14,14140.1
668,31310.61,19426.43,6068.44,2984.83675,14261.01,101248.07,109233.0,104935.92,100914.15,517.01,5752.53,11525.39,11685.21,18588.42,84799.52,8048.43,21590.27,14972.86,14029.58,13405.6,13418.41,11895.89,13918.22,11654.31,13555.22,9534.77,12249.1,11790.59,6100.35,18433.9,20882.39,4072.62,29092.33,4489.21,94186.31,11155.2,24490.76,13926.01
669,31110.93,19302.0,6076.98,2876.36721,13732.23,101275.0,109170.25,104977.48,100935.09,517.09,5651.5,11437.32,11588.02,18231.52,83030.15,8011.64,21511.59,14880.67,13905.04,13368.02,13250.0,11824.78,13826.11,11534.36,13427.34,9513.73,12208.49,11832.46,6167.07,18468.64,20962.64,4066.12,28531.46,4307.73,94202.91,10992.46,24296.85,13788.0
670,30888.48,19164.56,5988.67,2910.9251,13833.91,101277.59,109306.18,104920.79,100945.79,517.16,5591.55,11490.23,11327.9,18093.28,82951.28,7975.08,21407.49,14864.86,13921.35,13314.76,13105.43,11736.7,13725.42,11406.57,13478.29,9519.04,12121.02,11587.77,6189.33,18263.68,20692.73,4090.58,27978.52,4149.98,94172.12,10733.81,24021.69,13789.31
671,30995.72,19231.05,6086.5,2892.92502,13743.45,101065.11,109814.35,105174.41,100946.25,517.2,5623.54,11542.43,11387.21,18145.11,82861.07,8012.65,20948.52,15086.77,14107.7,13357.57,13157.42,11780.04,13755.46,11433.12,13421.28,9476.02,11969.13,11708.2,6174.99,18263.33,20690.96,4090.47,27857.76,4111.32,93914.95,10854.03,24145.11,13495.6
672,30704.88,19050.35,6072.5,2828.75734,13626.05,101005.38,110069.8,105220.14,100951.65,517.22,5514.68,11616.88,11160.6,17870.61,80666.1,7951.65,21169.39,15004.67,13941.13,13249.33,13073.83,11675.03,13604.29,11314.98,13414.26,9454.35,12102.53,11653.36,6238.8,18342.59,20875.44,4072.02,27846.81,4105.71,93781.4,10775.8,23934.7,13441.72
673,30401.53,18862.5,6018.67,2730.39634,13700.92,100291.54,111227.03,106023.21,100924.89,517.07,5398.63,11741.38,10941.65,17790.32,79288.76,7882.21,21198.66,14968.3,13902.63,13137.42,12996.06,11546.88,13468.28,11178.74,13353.16,9376.28,11994.41,11768.59,6306.36,18093.61,20327.78,4127.2,27809.93,4099.98,93034.03,10726.04,23782.67,13237.99
674,30005.23,18617.41,5845.29,2669.26257,13788.02,100036.11,112239.75,106289.09,100937.36,517.0,5269.38,11660.91,10720.86,17513.41,78422.65,7806.15,21172.57,14844.3,13720.79,13013.6,12760.65,11398.55,13232.87,10979.19,13336.87,9312.66,11832.94,11807.64,6374.59,17992.6,20251.87,4136.93,27503.16,4017.66,92657.28,10410.19,23350.81,13171.76
675,29199.07,18118.03,5653.32,2666.78101,13362.75,99066.54,113991.34,107384.75,100922.2,516.76,4995.89,11415.03,10524.24,17540.8,77160.06,7586.52,21258.84,14524.51,13468.34,12699.57,12369.1,11058.5,12887.74,10649.75,13203.95,9179.51,11743.29,11821.37,6536.85,17993.55,20252.55,4136.83,27606.56,4056.64,91552.42,9882.55,22647.85,13128.56
676,29246.78,18147.68,5779.28,2666.19497,13004.43,99709.92,112603.79,106584.21,100940.26,516.96,5008.83,11170.47,10397.4,17178.87,74883.85,7588.18,20642.49,14537.1,13432.76,12733.99,12388.59,11086.59,12968.44,10655.43,12824.6,9160.79,11696.52,11737.59,6528.72,17496.21,19084.19,4248.52,27327.04,3963.28,92143.51,9963.93,22681.35,13052.12
677,28536.04,17706.71,5608.72,2752.86225,13048.25,99569.05,113991.96,106705.86,100946.34,516.99,4757.44,11290.04,10487.64,17389.23,73616.4,7398.75,20785.18,14310.77,13108.97,12482.32,12047.18,10813.17,12652.07,10358.42,12726.95,9075.48,11737.52,11757.89,6697.28,17584.81,19224.03,4228.53,27772.38,4113.99,91889.51,9618.09,22124.41,12708.1
678,28569.67,17727.98,5608.35,2729.05309,13586.35,99771.04,113194.74,106592.85,100981.55,517.14,4789.14,11523.56,10902.12,18002.14,75234.23,7415.37,20372.48,14407.65,13205.02,12511.02,12065.63,10833.0,12680.03,10342.48,12457.51,9069.28,11468.84,11694.11,6662.22,17320.3,18842.1,4268.69,27416.84,4007.28,92086.95,9635.66,22189.2,12402.52
679,28432.86,17642.98,5584.59,2751.09055,13565.52,100191.98,111767.24,106241.27,101023.0,517.33,4728.73,11403.0,10634.9,17531.97,72890.48,7371.98,19937.6,14299.53,13084.54,12433.05,12019.47,10764.44,12608.33,10296.12,12397.57,9135.63,11391.74,11637.15,6714.98,17600.35,19562.44,4191.78,27572.89,4058.84,92626.45,9600.44,22028.89,12512.99
680,29133.22,18077.61,5655.93,2894.78233,13620.53,100622.29,111096.76,105764.18,101035.14,517.38,4970.82,11516.09,10745.07,17752.56,75212.73,7573.66,19071.49,14583.93,13408.39,12699.08,12360.45,11045.42,12897.58,10586.45,12334.16,9167.81,11299.9,11626.79,6539.12,17474.89,19155.53,4239.2,27284.64,3966.03,93075.6,9944.54,22578.49,12120.96
681,29212.39,18127.21,5536.59,2846.58553,14556.48,100313.53,112020.01,106073.74,101042.59,517.34,4988.18,11542.13,11295.17,18195.59,76943.23,7615.55,18815.95,14622.73,13533.04,12760.26,12375.27,11097.09,12901.38,10608.6,12496.81,9143.91,11311.29,11651.66,6531.64,17992.53,20320.4,4103.17,27001.32,3876.03,92648.1,9781.23,22638.81,12441.91
682,29435.59,18264.81,5615.09,2780.67226,14394.96,100346.96,111875.72,106024.19,101051.09,517.42,5060.31,11342.66,11268.88,18059.25,75383.97,7650.54,19034.76,14737.84,13716.42,12820.71,12506.31,11162.51,13043.3,10722.6,12565.63,9161.25,11754.51,11492.57,6488.84,18079.39,20460.74,4090.09,27056.01,3840.23,92649.43,10076.11,22866.9,12353.97
683,29347.5,18210.34,5541.69,2737.95162,14394.61,100043.51,112952.97,106471.72,101080.5,517.54,5021.92,11527.01,11265.95,18031.53,72960.85,7676.26,18535.64,14842.47,13774.74,12837.18,12455.77,11178.18,13006.67,10690.27,12565.01,9105.92,11780.69,11497.78,6518.1,18209.15,20659.27,4069.29,27207.01,3889.32,92291.21,9967.19,22815.13,12282.4
684,28791.91,17864.82,5312.66,2712.09431,14198.79,99823.74,113852.38,106657.68,101078.99,517.58,4823.34,11606.8,10525.71,17497.92,69919.63,7521.87,18055.72,14607.63,13669.12,12624.65,12217.29,10984.55,12790.35,10462.6,12334.86,9010.39,11509.45,11439.92,6652.34,18080.92,20325.13,4102.34,26637.38,3767.22,91955.64,9554.06,22399.49,12238.63
685,29011.61,18002.75,5307.36,2742.05905,13809.39,100514.38,111909.2,105903.3,101063.88,517.56,4909.21,11559.62,10271.34,17114.64,70903.74,7583.48,17285.32,14682.51,13785.74,12720.2,12326.16,11097.78,12880.72,10567.1,12254.93,9100.77,11149.71,11304.44,6584.29,17606.83,19578.24,4178.66,26560.5,3737.54,92704.93,9583.87,22510.09,12169.53
686,28554.63,17719.43,5139.29,2771.38195,13669.89,100206.23,113108.4,106217.56,101068.31,517.59,4747.32,11625.89,10337.7,17123.99,69891.7,7483.28,17801.34,14490.76,13568.18,12571.28,12084.55,10948.95,12692.47,10376.1,12232.45,9028.11,11124.43,11366.31,6699.71,17606.46,19505.39,4183.58,26945.7,3852.7,92280.2,9298.06,22108.93,12221.05
687,29242.62,18147.38,5358.92,2798.83341,13662.33,100242.45,112622.1,106186.26,101090.54,517.68,4996.98,11643.11,10376.89,17413.71,71225.86,7647.73,17986.11,14785.32,13824.17,12832.43,12381.76,11225.27,12980.33,10645.55,12172.83,9042.57,10990.11,11267.11,6513.07,17503.15,19151.52,4215.44,26768.62,3808.27,92334.18,9677.19,22614.97,12285.98
688,29262.17,18157.99,5333.3,2876.06747,13202.31,100089.41,113096.36,106360.03,101095.37,517.68,4975.8,11595.17,10070.11,17001.39,69155.42,7660.56,18132.44,14800.35,13875.33,12855.73,12393.45,11234.38,13013.24,10667.78,12001.95,8978.24,11148.34,11165.15,6543.43,18067.29,20071.19,4116.38,27425.81,3988.06,92111.37,9730.6,22686.01,12378.9
689,29671.2,18157.99,5333.3,2894.04108,13202.31,100089.41,113096.36,106360.03,101095.37,517.68,4975.8,11595.17,10070.11,17001.39,69155.42,7660.56,18132.44,14800.35,13875.33,12855.73,12393.45,11234.38,13013.24,10667.78,12001.95,8978.24,11148.34,11165.15,6543.43,18067.29,20071.19,4116.38,27425.81,3988.06,92111.37,9730.6,22686.01,12378.9
690,29436.66,18266.31,5399.05,2870.89571,13305.65,99799.37,114618.45,106719.31,101104.31,517.71,5036.49,11743.88,10756.82,17634.19,72991.52,7706.49,17842.31,14840.4,13844.06,12895.03,12491.38,11306.95,13101.59,10738.04,11971.7,8887.05,11187.77,11132.3,6500.7,18118.58,20235.88,4108.2,27131.25,3886.88,91511.4,9852.38,22866.26,12778.1
691,29163.22,18097.04,5309.64,2875.03407,12956.95,99736.83,114872.24,106750.15,101108.85,517.76,4941.04,11744.9,10683.16,17496.16,70872.72,7654.06,17814.32,14862.99,13738.0,12795.32,12396.25,11199.49,12978.18,10612.92,11767.37,8826.41,10970.92,11180.31,6560.88,18177.73,20262.91,4100.28,26799.49,3802.9,91342.82,9708.26,22667.91,12870.32
692,29161.51,18096.76,5282.63,2891.61301,12998.55,99385.55,116522.81,107130.44,101119.35,517.69,4958.12,11873.51,10726.28,17487.97,70448.63,7621.42,17743.08,14866.69,13973.16,12807.46,12343.72,11170.64,12992.1,10593.69,11842.18,8756.2,10864.41,11438.91,6542.15,18014.91,20057.52,4120.74,26698.4,3782.1,90771.68,9622.6,22621.93,12786.65
693,29452.58,18276.97,5327.4,2932.14678,13307.23,99807.41,115683.94,106735.11,101127.2,517.79,5064.46,12146.41,10852.87,17907.79,70971.44,7647.95,16923.37,15027.52,14296.72,12900.07,12491.19,11265.43,13146.55,10725.95,11464.21,8721.24,10831.56,11594.3,6468.48,17939.9,19838.24,4149.82,26563.47,3728.5,91176.12,9822.23,22855.72,12613.04
694,29464.78,18285.1,5295.53,2983.96563,13268.85,100153.34,114041.02,106380.89,101133.58,517.83,5060.65,12270.66,10871.79,18028.33,70978.42,7635.14,16247.83,14963.63,14333.0,12918.16,12457.45,11260.68,13179.89,10711.3,11379.08,8789.71,10303.27,11654.6,6475.86,17995.23,19883.94,4138.24,25502.74,3432.52,91581.29,9826.93,22844.85,12679.74
695,29691.63,18426.39,5260.03,2988.67088,13330.81,100200.83,113467.02,106357.84,101132.88,517.85,5137.54,12453.11,11258.67,18365.47,74194.75,7676.46,16452.98,15067.97,14612.88,13031.0,12569.12,11337.61,13293.67,10782.09,11652.51,8879.5,10302.14,11587.43,6427.24,18182.58,20331.41,4094.4,25492.51,3424.11,91622.51,9745.95,22992.07,12743.4
696,30196.44,18739.24,5347.92,2988.34975,13509.31,100104.37,113853.91,106439.27,101132.08,517.84,5311.8,12446.9,10949.95,18038.52,74394.44,7816.34,16350.95,15405.13,15020.03,13217.57,12820.14,11554.34,13476.48,10996.81,12045.12,8950.76,10363.49,11443.96,6318.47,18312.26,20578.97,4070.55,25689.12,3468.27,91443.33,9915.77,23392.38,12831.65
697,29817.1,18504.1,5298.14,2979.19994,13450.93,100537.35,112448.69,105958.09,101159.72,517.94,5176.11,12479.03,10757.28,18089.89,74481.88,7745.52,17015.32,15412.69,14869.23,13075.88,12670.48,11414.22,13289.06,10833.98,12101.1,9038.69,10422.79,11614.5,6401.06,18250.09,20281.74,4097.08,25521.93,3416.74,91913.4,9808.59,23184.3,13161.43
698,30272.71,18787.25,5306.04,2974.38123,13114.21,100395.06,112955.75,106174.73,101162.82,517.93,5341.14,12585.5,10823.8,18593.19,76191.15,7824.96,17068.26,15399.01,15052.09,13225.71,12873.37,11567.36,13513.87,10992.11,12101.88,9012.39,10243.71,11594.78,6296.66,18084.44,20021.06,4110.88,24790.5,3220.36,91704.39,9918.28,23440.23,12990.76
699,30706.19,19055.43,5353.98,2987.68181,13046.48,100740.46,112149.34,105820.63,101171.59,517.96,5475.33,12772.35,10665.74,18298.18,76054.07,7924.81,16949.66,15466.37,15257.33,13387.08,13153.26,11720.74,13687.18,11222.9,11926.31,9019.71,10273.92,11585.3,6226.36,18412.36,20753.73,4045.0,24421.82,3135.67,92042.23,9985.62,23864.92,12932.43
700,30702.96,19054.33,5420.86,2904.66845,13188.91,100684.39,112220.72,105942.33,101169.61,517.93,5481.52,13038.47,10548.9,18149.88,75927.17,7921.02,17146.83,15436.1,15011.27,13350.5,13092.31,11719.39,13664.43,11188.52,12014.45,9038.14,10616.29,11501.6,6218.32,18485.02,21018.92,4025.87,25329.02,3377.24,91933.5,9947.26,23881.42,12879.05
701,30486.94,18920.24,5342.03,2873.08294,13193.22,100486.93,112759.54,106221.34,101170.76,517.93,5402.33,13135.63,9981.86,17647.08,73922.4,7864.68,17007.59,15420.25,15075.83,13254.77,13070.45,11627.2,13552.92,11146.31,12210.07,9053.35,10751.27,11380.52,6266.19,18474.12,20995.59,4021.71,25684.21,3447.91,91678.77,9901.05,23807.28,12918.55
702,30756.44,19088.01,5451.34,2980.4485,12889.19,100589.14,112652.47,106083.27,101196.94,518.02,5507.69,12993.74,9830.46,17464.37,73848.92,7926.43,16910.38,15600.5,15135.11,13370.07,13148.12,11721.4,13653.79,11218.51,11753.75,8954.26,10494.44,11304.52,6200.42,18468.81,20983.21,4021.42,25536.08,3446.85,91793.57,9896.76,24005.16,12826.25
703,31106.51,19304.38,5473.98,2941.92946,13601.8,100422.82,113212.47,106258.27,101201.63,518.03,5635.58,13097.98,9720.83,17519.91,74831.62,8043.7,16240.84,15663.66,15275.32,13509.76,13295.12,11902.5,13824.89,11371.93,11698.76,8910.97,10782.98,11240.81,6127.73,18161.93,20454.66,4073.24,26140.34,3568.46,91570.34,9990.62,24239.65,12739.64
704,31525.75,19565.19,5581.56,2941.86687,13661.64,100519.08,113008.92,106183.38,101210.25,518.08,5785.0,12929.65,9822.45,17627.96,74855.13,8128.05,15662.41,15773.01,15395.76,13659.97,13458.19,12045.76,14000.44,11528.44,11594.3,8894.02,10917.78,11260.08,6048.47,18380.62,20916.4,4033.41,25856.9,3459.13,91610.12,10173.68,24519.91,12879.06
705,31849.58,19766.17,5544.27,2906.16904,14228.99,100712.32,112592.34,105992.78,101218.16,518.12,5905.08,12699.82,9900.68,17519.92,75175.69,8223.0,15550.16,15896.08,15555.14,13789.31,13609.49,12161.48,14131.51,11676.28,11405.74,8874.04,10843.04,11006.35,5985.2,18608.22,21404.68,3984.38,25268.08,3285.22,91812.9,10191.6,24775.3,12753.62
706,31439.28,19511.67,5545.65,3025.15388,14191.33,100954.4,111565.38,105745.39,101226.31,518.19,5743.0,12727.85,9625.91,17309.3,74452.65,8119.94,15686.13,15804.93,15355.78,13631.96,13439.07,12012.13,13960.98,11524.83,11656.9,8989.92,10841.37,11112.44,6073.82,18505.11,21145.41,4000.71,25270.74,3291.87,92126.94,10094.75,24551.92,12728.92
707,32651.87,20263.79,5768.9,3074.46627,14824.24,101537.28,110085.32,105187.82,101260.57,518.32,6211.01,12464.78,10516.76,17835.74,79500.39,8337.97,14365.91,16185.34,15793.52,14032.18,13896.19,12394.19,14471.82,11980.48,11332.46,8994.6,10474.62,10658.04,5817.8,18324.39,20905.32,4026.75,24422.78,3033.72,92744.81,10428.68,25382.66,12254.87
708,32495.23,20165.62,5742.83,3044.05774,15088.34,101485.16,110357.08,105234.56,101265.42,518.34,6133.08,12607.83,10912.8,18358.02,79416.44,8321.78,14682.44,16161.95,15778.76,13983.68,13817.79,12358.35,14447.32,11935.25,11994.51,9129.66,11183.82,10802.45,5860.35,18889.67,21916.1,3941.18,25536.88,3318.17,92629.96,10404.44,25295.82,12507.37
709,32571.12,20211.94,5843.59,3047.37078,15208.02,101785.21,109630.2,104905.22,101282.4,518.41,6157.85,12612.5,10782.39,18028.86,77543.47,8322.14,14358.28,16099.8,15585.84,13985.09,13845.44,12363.92,14524.41,12000.45,12029.04,9181.34,11232.79,10588.92,5852.56,18676.45,21382.3,3982.61,25411.2,3282.12,92977.72,10624.01,25352.69,12568.06
